name,company,area,min_salary,max_salary,description,link
Web前端,锋宇传媒,成都·青羊区·天府广场,4.0,6,"任职资格：1.有一年以上工作经验计算机相关专业毕业；2.熟悉JS/CSS/HTML/html5/css3,熟练掌握jqurey/Ajax；3.熟悉bootstrap,mui,Angluarjs,layui等其他主流框架；4.了解smarty模板引擎；5.性格热情，积极向上;6.有一定的软件分析设计能力；7.有良好的团队合作精神；8.有良好的代码编写习惯，熟悉软件开发规范；9.有良好的学习沟通能力，具有强烈的工作责任心 。",https://www.zhipin.com/job_detail/21e979fc2a56635b1nV-2Nm_GFQ~.html?lid=4XjNNXJbVRL.search.243&securityId=CAZh-WxPZGYJL-V11FwviHR_AiTGB_8XoaC5A_03aYkUcnNceTrKMJPdWmhhqsPPkjL78OIZBS2azBEXyfQSxZbuwx4puWIC_QeoMgetX8NJrU19QQ~~&sessionId=
web前端,四川席媒信息技术...,成都·青羊区·春熙路,4.0,6,"岗位职责：(如有过项目经验并且可立马上手的本科实习生也可以考虑，薪资另谈)1.根据工作安排高效、高质地完成代码编写，确保符合规范的前端代码规范；2.负责公司项目的前端修改调试和开发工作，优化用户交互体验；3.与设计团队紧密配合，能够实现实现设计师的设计想法；4.与后端开发团队紧密配合，确保代码有效对接，优化页面前端性能；5.能通过各类前端技术对页面进行极致的优化，良好的前端代码习惯。任职要求：1.计算机相关专业大专以上学历，至少2年以上 Web 前端工作经验。2.熟悉MVVM框架，熟练掌握webpack等前端打包框架，对减小包体积，减少依赖的优化行为有良好的经验。精通Vue.js的应用，对于高级用法有良好的使用经验（slot，高级组件等）。3.精通css,html,js的各类方法以及接口，对前端页面在PC上的适配（ie9+适配），以及页面在客户端（手机端）的适配有较好的经验。4.熟练掌握Echarts框架。5.独立的完成过复杂前端项目（中大型），对前端权限验证，路由认证，多页面打包有良好的自我认识。6.必须有uni-app等前端框架实践经验。7.了解/熟悉后端开发语言和开发过程者优先。8. 了解/熟悉SQL编写者优先，了解/熟悉Linux服务器知识者优先",https://www.zhipin.com/job_detail/fef8077d37dccd6a1X142di8EVJT.html?lid=4XjNNXJbVRL.search.82&securityId=bEpqhbSDzzUfD-r1oj7lnJwM89J2G7CBzZx1T0b9eTgCP12TIZQUmi63ZJkxvYiZArSXeDgmoEzdcNwYV1yK08RUHA3yRRfxECregBpQaY4-05iiQ_ET&sessionId=
VUE前端开发,甜筒互娱,成都,4.0,8,"岗位职责：1. 根据产品经理或项目经理的方案设计，完成前端 WEB 或 H5混合 的开发，模块化前端组件，并处理和后端的对接；2. 负责解决研发过程中遇到的关键问题和技术难题，支撑业务线高效稳定迭代；3. 参与项目技术方案的制定，进行相关的设计或开发方法改进；岗位要求：1. 本科及以上学历5年及以上前端开发经验，做过前端技术负责人或前端小组长优先；2. 熟悉JavaScript、TypeScript；3. 熟练掌握前端性能优化、浏览器兼容、Vue 前端开发框架、前端微服务化等相关技术；4. 掌握 Vue 框架及相关技术，有前后端分离项目开发经验；5. 熟悉前端工程化和相关构建打包工具，如 Vite、 Webpack、Vue CLI、Babel、ESLint；6. 具备组件化和开发架构优化能力, 良好的编码规则。7.有游戏行业经验的优先。特别说明：此岗位有驻场补贴和加班工资，但工作周期只有3-6个月。",https://www.zhipin.com/job_detail/ad4c20c3753d14e31HBy3dS9EltW.html?lid=4XjNNXJbVRL.search.9&securityId=VvEsrzEbDcuah-t18tnJ59a122DyE83rkotcmIiDf1O82ldR4VGCwdI34rTevJG6hCv20i0KnUoLyyVHeQiRrl_0X9cI4Rr6cePbf3sLhpnMx3LFRdoeHJCaZgCeOd2sXM0rO83Zu4jy77WMEGEm7L0~&sessionId=
web前端,四川知其道,成都·锦江区·四川师大,4.0,5,1、熟练掌握基于SpringBoot、SpringCloud微服务全家桶相关开发，以及常用微服务组件Feign/Ribbon/Hystrix/Nacos/Seata/Sentinel等的使用2、有uni-app前端架构实战经验3、熟练掌握vue2、Element、echars、ES6等数据驱动主流框架4、会使用工具IDEA，Maven、git、docker独立完成项目的部署和搭建5、熟练使用MySQL、PostgreSQL等数据库6、有上进心能吃苦、能主动学习薪资待遇：5000+欢迎实习生加入，提供优质的培训实操及后期工作推荐。联系人 张老师***********,https://www.zhipin.com/job_detail/17a4df3280ae6d601XJ82Nu8ElRQ.html?lid=4XjNNXJbVRL.search.260&securityId=Vq-ODvrc4z1vj-k1ELnU0iucx5oDpFj-kt2w_gmHHpMQcvMpSzlthgNhTmA6lxs9JmEdnPbQaZsDzicitT9-n0iIIULwHwugoxnI5J1RH3Dr3--LSyX-&sessionId=
web前端,隐于市,成都·龙泉驿区·十陵,4.0,7,"1、熟悉DOM, Javascript, jQuery, HTML5, CSS, Ajax， bootstrap 等前端技术2、了解Git分布式的版本控制工具3、有良好的编码规范。4.熟悉vue5、热爱前端技术，有较强的学习能力和团队协作精神优先考虑有编程基础的应届本科在校生，专业不限。",https://www.zhipin.com/job_detail/fbfeeec3f15e2a950HR63d2_Eg~~.html?lid=4XjNNXJbVRL.search.252&securityId=6g7Hf9kUI8KBE-x1vDfR7efgg0fydqVSLPFBfAaphEgCoUKp7yqlxW80-HGenP11hiY2TmBHXFwx5wl8zaRUZDjv8Xy_NUb9JdxofMpcRQaAgQ~~&sessionId=
前端开发,美冀科技,成都·武侯区·新会展中心,4.0,8,负责公司项目的开发工作；负责移动端的前端架构框架、前端技术设计与实现；与后端开发团队紧密配合，确保代码有效对接，优化网站前端性能；解决项目中的各种界面问题、兼容性问题等；前端组件库的使用、扩展和维护。任职资格:熟练掌握前端开发技术(HTML5、CSS3、JS、bootstrap，Vue)，熟悉各项技术的相关标准；熟练掌握原生JS，熟悉流行的Vue、Nodejs等JavaScript开发框架；熟悉W3C标准，可用性、易用性、浏览器兼容性；熟悉前端代码性能调优；熟悉webpack/gulp打包工具；最好有Vue项目经验。,https://www.zhipin.com/job_detail/8950e5f94505d25c1Xx529q-ElU~.html?lid=4XjNNXJbVRL.search.122&securityId=lJFEcx3FOkqEv-r1tzmKKf3KFL041-S6oF10YxQzr74XWFoIDDzsNK52SlvuCqd4Lb3eN-wWNC7ZiIJNAgoDyvP7YqTbwAUTrSg63qZQiuIOtRP0&sessionId=
web前端,锐速科技,成都·青羊区·黄忠,4.0,9,负责前端界面的前端构建，各类交互设计与实现,https://www.zhipin.com/job_detail/810b5ed991fea7331XF-2929GVVT.html?lid=4XjNNXJbVRL.search.78&securityId=jc1RUZCMqDhjK-410Y5NueKYdyBNCCgvKYreYIlM8GYOXRVi1l4nQLMHBem5KRwT__NEgTMvaIwA-olKuZuDZzfdZrT9aOjugRxVoy-yHWGVVyFIhBE~&sessionId=
前端开发,青白江咚藕悬康日...,成都·温江区·涌泉,4.0,9,熟练Vue ，uniapp，h5，经历过项目的从0到1。有过物流后台管理开发经历最佳根据产品设计需求，配合后台开发人员实现产品界面和功能，维护及优化前端页面性能。熟悉vue开发，有相关项目开发经验。熟悉uniapp ，有过小程序开发经验。解决开发过程中产生的浏览器兼容性问题。了解js原型闭包继承，了解MVC和MVVM原理。能够1比1还原设计图，对不同浏览设备进行兼容。熟悉map api培训出来的不要！！！！别来浪费彼此的时间精力，单休！单休！单休！不能接受不要投递！,https://www.zhipin.com/job_detail/d9af7ccde7670c921XF42N26EVdR.html?lid=4XjNNXJbVRL.search.257&securityId=KNC7XTM3YeFu8-X1AOroIX4TvpPWIlp_lSkdyGSmp1ehuX-yNnNJWw3SbLug2kcNGY4vLcYHll42kCTzNXmEufwQo4pStpjF7rpwLaVO8keiGnUB0Pc~&sessionId=
web前端,桑葛石信息,成都·锦江区·春熙路,4.0,5,3年及其以上设计经验，独立完成产品设计相关工作，精通至少一种主流js库和框架，本科以上学历,https://www.zhipin.com/job_detail/a7737dc96c03e0681nN92d67Flo~.html?lid=4XjNNXJbVRL.search.107&securityId=Co2lCaIj5lY0e-o1MtoqkblsyzuQ38953sRU7UEyIUfiv-18zeq_9lssCHZYefh3e9yz5xYFKlgCB5685VkwpguDm65bXUKnVNk9Ppvykzq9O4F4&sessionId=
web前端,俊丽工作室,成都,5.0,8,经过15年磨砺，公司研发打造了具有自主知识产权的低代码平台，该平台具有丰富的组件以及强大的开发能力，利用该平台可以快速开发各种行业应用，让开发不再陷于琐碎的低端代码中，而是聚焦于理解客户的需求，设计业务流程和逻辑，快速满足客户需求。该平台目前已打造出多个产品线：1是电信运营商的管理系统，已在10多个省规模应用；2是中小企业及物联网行业应用，包含智慧园区、农产品溯源、与碳中和相关的能耗管理以及中小企业生产管理，结合公司的拳头硬件产品对中小企业提供软硬件结合的整套解决方案，助力中小企业实现中国制造2025以及工业4.0建设，具有广阔的发展前景；3是itsm流程管理，已在石油、交通行业应用，正在开拓金融、汽车等行业，未来可期；4是正在开拓具有专利技术的光纤传输管理平台，面向电信运营商及广电等光通信行业，有良好的发展前景。        本岗位是应用该低代码平台进行产品设计和研发，涉及前端技术，后端技术，数据库设计开发，可以得到更全面的能力提升和发展。        这里是一个创业的团队，面临诸多机遇，也面临挑战，需要的是有能力有激情的年轻人。这里不提倡996，但需要的是能不断自我提升。如果您是全日制本科毕业，对创业感兴趣，并且非常乐于挑战自我，热爱web行业，希望得到全栈发展，是一个肯干肯学肯吃苦的人，欢迎加入到团队。,https://www.zhipin.com/job_detail/60ec37d8d8f904ec1HB-3NW_EFZU.html?lid=4XjNNXJbVRL.search.139&securityId=aTHZ-buJ2TJo9-P1IzTUgMvLP0zS4Fby4FxTqZdN6lpNyXiS_pMe2tkCitQw9xRPjMzGaKVdhCBtlDwbwuqvrzUzcICnfaxU5tFC9yDlC9N-jorvi5fj&sessionId=
web前端,欣裕源科技,成都·青羊区·光华,5.0,8,"岗位职责：1、WEB网站前端HTML页面制作；2、同后端程序工程师紧密合作，高效地完成开发工作；3、分析、优化网站前端性能，为用户提供更好的体验。任职要求：1、计算机或数学相关专业，大专及以上学历；基础理论知识扎实；2、了解数据仓库相关理论，大数据相关技术如hadoop,hive,spark 等优先；3、较好的沟通理解能力，性格乐观，态度踏实，积极上进；4、具有较强的逻辑思维能力，做事情思路清晰，目标明确；5、具有一定抗压能力；良好的敬业精神，肯吃苦，有进取心与事业心。",https://www.zhipin.com/job_detail/b5d3f9f0bd6c8da71nJ-2tW7GVU~.html?lid=4XjNNXJbVRL.search.103&securityId=DxHKSPkSwPrbJ-R1r6WInfgLzFYIZJd9pSUpnoTSatx3aHBSNH06vzX9FCdGkW-c3mSKBEAxhN_iuf9QkynUmXIA0ZZ9WHuPCLdS2rs-K141Z9Xf&sessionId=
web前端,成都知品科技,成都·武侯区·石羊场,5.0,8,"岗位职责：1、负责WEB网页、手机网页与小程序前端开发； 2、负责与后端工程师配合，完成服务数据交互； 3、利用HTML5/CSS3/JavaScript等各种web技术进行产品界面开发； 4、制作标准化的代码，并增加交互动态功能；5、配合产品经理和UI设计师研究并改善用户体验；6、持续的优化前端体验和页面响应速度，并保证兼容性和执行效率。岗位要求：1、熟练运用HTML、CSS等网页制作技术，熟悉页面架构和布局，对web与手机端页面能快速的编码与调试；2、熟练运用JavaScript/jquery、Ajax、vue等Web开发技术；3、熟悉响应式设计，具有良好的代码风格；4、熟悉W3C标准，对Web语义化等有深刻理解, 熟悉Html5协议；5、对互联网产品和Web技术有强烈兴趣，有优秀的学习能力和强烈的进取心；6、具有良好的沟通能力和团队合作精神、优秀的分析问题和解决问题的能力。",https://www.zhipin.com/job_detail/e3d8970120e06acd1nV_09-1FFo~.html?lid=4XjNNXJbVRL.search.160&securityId=q3YhLi-PII0r_-B1dkKEjsM9lg6qMnhrwjKiRwAuV5jQRrgnuWf-re9kQgs233hFEcUphZmjIkGFye1mWdj7BXAV2IqLvkKwUhHiPjpFPCFuJNI~&sessionId=
web前端,雀友圈,成都·青羊区·太升路,5.0,9,"岗位职责1、负责Web前端或H5移动端的核心代码编写和技术难题攻克；2、深度参与前端稳定性提升及性能优化等项目；职位要求：1、统招本科及以上学历，双一流、985/211教育背景，计算机、软件相关专业2、前端基础知识扎实，熟练掌握JS(ES6)、html5、css3，拥抱TS者优先3、熟练并掌握至少一种MVVM框架及技术链，如：react、vue等，react(umi +dva)优先4、熟悉前端工程化和构建打包工具，如webpack、Babel，ESlint等5、熟悉node、js及主流开发框架(Koa、js,egg、js)6、具备良好的沟通能力、快速学习能力、独立解决问题能力和抗压能力，热爱前端开发，工作积极主动7、熟练解决前端各种业务场景问题，有前端技术方案积累",https://www.zhipin.com/job_detail/a270e09c649805581Xx63dW9EVdT.html?lid=4XjNNXJbVRL.search.158&securityId=OkZyVkgZmhcrN-x1GRxkH6BiGETww10X-z8PCCUrGgn2GiS0SKj5UzXwnQLGH9CEOo9zHFOzS4YJn0RW7rXH7MRnFfuUI8Jezo_UQNwphgSf69FicA~~&sessionId=
web前端,郎锐科技,成都·武侯区·新会展中心,5.0,8,1、大学本科以上学历，计算机专业优先，三年及以上前端开发经验；2、熟练掌握HTML、CSS 、JS等前端基础技术，熟悉Html5及Css3特性，熟练使用Stylus/Sass/Less等各种Web技术；3、熟练掌握及应用ReactJS/Vue/ElementUI前端框架；4、有小程序、移动端APP和React Native开发经验优先；5、热爱编码，稍微的代码洁癖，对于创新以及解决具有挑战性问题充满激情，具有团队意识和较好的沟通能力；6、熟练掌握前端构建工具，如Webpack/FIS3/GULP/Nodejs等 7、有作品展示优先。,https://www.zhipin.com/job_detail/9d7644a5ba1f9d711ndy2d69EVY~.html?lid=4XjNNXJbVRL.search.66&securityId=cSKThBBxTh89m-51_hDC2-VAUSGPW52DQw49pMIsgjDFDq870hkg_E5r5hyyL8o3irUzSLGhhGCiowxkGFSN1l0M1ZQHyYi73kDxWQobrAQIgeQ~&sessionId=
前端开发,律动麦塔,成都·武侯区·东坡,5.0,8,1.负责数字藏品发行及交换平台前端开发和运维。2.按照公司要求进行产品迭代更新。,https://www.zhipin.com/job_detail/4761a4e27ad28ebb1Xd42925EFdT.html?lid=4XjNNXJbVRL.search.113&securityId=E1XS1dlzdeIA0-611aePRCrtV2ii8RvhVhL-XnQWDs9iQIP4JpQun18bCrdEwln1B2feGdbdTrfFSFOTWVJSMdplNTPKEyGTSXYDHexy3QwdfGq-vJo_&sessionId=
web前端,艾迪路德科技有限公司,成都·郫都区,5.0,8,"1:参与产品前端技术架构设计与实现 2:负责研发过程中涉及前端开发技术攻关 3:配合产品经理和UI设计师，研究并改善用户体验 任职要求： 1:熟悉页面架构和布局，具有一定的用户体验意识 2:精通前端开发技术如HTML、CSS、JS、Ajax、Json，熟悉各项技术的相关标准，使用VUE全家桶完成过前端开发 3:必须精通JavaScript和vue.js、Mysql等数据库，了解element-UI，ant-design-vue，muse-UI 4:熟练使用代码管理工具,SVN 5:良好的沟通与团队合作能力。面相残缺者，有沟通障碍者勿扰，请留意上班地点，距离较远者三思。会Node.js者优先",https://www.zhipin.com/job_detail/7f08bb10104da8231HN739-5F1E~.html?lid=4XjNNXJbVRL.search.154&securityId=zDGD4Q-2iMAUU-r125kmmX2v8lzL-DrBhAd3kVYNVesjKASwKESc0t6s21au8_zHJaGvXRAURcJekkxS3sYRbhFaNnQ22VuU7ADV6ZQgCP23vyE6&sessionId=
